Data,name,mobile,sentiment_score
"Alive in heaven, they defended the conscience of the dead Arabs
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-28 12:40:03+00:00,0.5
"⚡Most Hamas tunnels under Gaza remain intact: Report

The majority of the hundreds of kilometres of tunnels dug under Gaza by Hamas remain untouched and difficult to access for the Israeli military.

US officials reportedly say Israel would need many more troops to clear the rest of the tunnels, which also hold Hamas leaders and captives

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 12:36:14+00:00,0.49206349206349204
"بۆ ئەوخوشکە بەرێز و باڵاپۆشانە کەوا عابا و نیقابن🫶🧕

🌸عابای یەک پارچە 
🌸 لەچک یەک قات و دووقات و سێ قات
🌸نیقابی گەورە
🌸نیقابی وەسط
🌸نیقابی بچووک
🌸دەستکێش

😍😍 هەموو ئەلوانیکی شەرعی بەردەستە😍😍

😍😍 بەباشترین قوماش بەجوانترین شێوازی دووراندن  بەخواستی خۆتان و کەمترین نرخ  بەردەستـە لە عابای شەرعی دایکی لین🌸🎀

گەیاندنمان هەیە بۆ سەرجەم شارو شارۆچکەکانی کوردستان🚕🚕
@lin_gwll2018",6772440442,2024-01-28 12:32:04+00:00,0.5
"حوانترین نیقابی بچوک لە لامان بەردەستە و بە چەندین قیاسی دیکەش🫀🤩

پەلەبکەن بۆ داواکردن نامە بنێرن @lin_gwll2018

#عابای_شەرعی_دایکی_لیـــــن",6772440442,2024-01-28 12:31:59+00:00,0.5
"**{ لَقَدۡ خَلَقۡنَا ٱلۡإِنسَـٰنَ فِیۤ أَحۡسَنِ تَقۡوِیمࣲ }
[سورەت التِّينِ: ٤]

به‌ڕاستی ئێمه ئینسانمان له جوانترین شێوه و ڕێکوپێکترین شێوازدا دروست کردووە**🫀📚",6772440442,2024-01-28 12:30:35+00:00,0.5
“Dan Allah melebihkan orang-orang yang berjuang daripada orang-orang yang duduk diam dengan pahala yang besar” [An-Nisa: 95],1623435140,2024-01-28 12:29:02+00:00,0.5
"ئەم شتە شازەشمان بۆ هێناون 🫡🩷

کرێمە پرتەقاڵیەکە بۆ زیپکەی ڕوخسارە بەکاتێکی کەم لای ئەبات وشوێنی زیپکە ناهێڵێت
 
🦋""کرێمە پیرۆزەییەکە شێدارکەرەوەی ڕوخسارە 🤍

@pink_online1  🩷",6772440442,2024-01-28 12:27:43+00:00,0.5
"هەم دژە خۆرە و هەم شێدار کەرەوەی ڕوخسارە و زۆر باشە و نرخەکەشی گونجاووە😚🦋

@pink_online1",6772440442,2024-01-28 12:27:32+00:00,0.5
https://www.youtube.com/@bj999-ee3uw,6963469899,2024-01-28 12:26:45+00:00,0.5
"🔸Who Is Allah MIND BLOWING!
 Part 2


💝join us for more Islamic contents✨
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6639058272,2024-01-28 12:14:58+00:00,0.5
"Translated from Arabic by
🔥 Urgent: The Pentagon sends more weapons to Texas to confront the insurgency
I loved 🔥
@ME_Corridors
@Al_Qassam_Toast",6594475443,2024-01-28 12:02:50+00:00,0.48
"Jan. 27: ‘Axis of Resistance’ operations against Israeli occupation

Resistance groups in Palestine and across the region continue their operations against Israel and its Western backers amid the regime's genocidal war on the Gaza Strip, which has killed more than 26,200 Palestinians, mostly children and women.

Support us:
🔻 @MuslimResistance
🔻 @MuslimResistanceGC
🔻 @RedArrowResistance",5888626295,2024-01-28 12:02:20+00:00,0.4846153846153846
"Translated from Arabic by
🔥 Urgent: The Pentagon sends more weapons to Texas to confront the insurgency
I loved 🔥
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-28 11:44:52+00:00,0.48
"Urgent: US National Security Council spokesman John Kirby: The number of civilian casualties in Gaza is zero!!!!!
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-28 11:43:12+00:00,0.48214285714285715
#FF Preset#fmpocHtpY3N/dXlxZ3F+dWtiZXlidH98aXV7b3VzaXJvcHRwe2JqZGV/dHB4,6963469899,2024-01-28 11:42:27+00:00,0.5
"UnA madre PALESTINE y una vida perdida 💔🇵🇸
A PALESTINE mother and a lost life 💔🇵🇸



أم فلسطينية وحياة ضائعة 💔🇵🇸


@impalestineinocentchildren💔🇵🇸",6774474586,2024-01-28 11:41:58+00:00,0.4782608695652174
💔💔💔💔,6774474586,2024-01-28 11:41:58+00:00,0.5
**An error occurred. Report sent to admins**,6156985820,2024-01-28 11:39:20+00:00,0.4583333333333333
"#Palestine
🔸Most Heartbreaking moments💔🥹



**💝 join us for more Islamic contents**💕
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6774474586,2024-01-28 11:38:42+00:00,0.4857142857142857
https://t.me/Hedayat1444🇵🇸,6774474586,2024-01-28 11:38:42+00:00,0.5
Hello,462576330,2024-01-28 11:21:13+00:00,0.5
helo,5645529549,2024-01-28 11:20:12+00:00,0.5
,5645529549,2024-01-28 11:19:56+00:00,0.0
🤲🩷,6774474586,2024-01-28 11:19:42+00:00,0.5
"You're welcome, Nour

You can start to forward it as well
Keep it in Spanish, it doesn't need to be changed into English",462576330,2024-01-28 11:18:52+00:00,0.5370370370370371
"Thank you, I really appreciate it, I really needed a group like this, this group is unique, it's incredible, thank you 🤲🏻🌸",6774474586,2024-01-28 11:16:41+00:00,0.5892857142857143
"You can share every new content from your channel to this group as well, so you get more views",462576330,2024-01-28 11:14:47+00:00,0.525
https://t.me/+PkpmDv7APXM1MTAy,6684682025,2024-01-28 11:14:02+00:00,0.5
❤️🥰,6774474586,2024-01-28 11:13:46+00:00,0.5
,6898226800,2024-01-28 11:13:44+00:00,0.0
Yes im💔,6774474586,2024-01-28 11:12:45+00:00,0.5
Waleikum salam,6774474586,2024-01-28 11:12:24+00:00,0.5
Asalamaleikum yes sister,6774474586,2024-01-28 11:12:11+00:00,0.5
"After seizing $100 million in gold in Niger that was heading to Dubai, the head of the Transitional Military Council in Niger, Abderrahmane Tiani, stops all gold exploration activities in the country until further notice.                                                                                                                            @ME_Corridors
@Al_Qassam_Toast",6594475443,2024-01-28 11:11:32+00:00,0.5227272727272727
"⚡Uganda disowns ICJ judge over Israel genocide trial

Uganda’s government has distanced itself from Judge Julia Sebutinde, Kampala’s representative in the International Court of Justice (ICJ), after she opposed all emergency measures sought by South Africa in the genocide case against Israel. 

The message was echoed by Uganda’s Foreign Ministry, which released a statement saying: “the Government categorically clarifies that the position taken by Judge Sebutinde is her own individual and independent opinion, and does not in any way reflect the position of the Government of the Republic of Uganda.” 

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 11:08:31+00:00,0.5136363636363637
"Hello @nourPALESTINE
Do you speak English?",462576330,2024-01-28 11:06:19+00:00,0.5
"Israeli reconnaissance aircraft fly heavily over Rafah.

More: @hamasvsisraell",6979858004,2024-01-28 10:53:21+00:00,0.5
"🔶 NFL superstar Owusu-Koramoah reverted to Islam 





**Islam is the only way of life**♥️

💝**join me**☺️
👉 [Islam path of life](https://t.me/Islam_path_of_life)",6639058272,2024-01-28 10:39:09+00:00,0.5
"✅ صحفية اوروبية:

📍أظهر اليمن لأميركا أنها لم تعد قادرة على التصرف مثل رعاة البقر!

🆔 @Baridmedia",374943925,2024-01-28 10:25:03+00:00,0.5
"Ugly truth !! Jordan became the hub of the air bridge to supply Israel with American and Western weapons in the Gaza war!! Where are the Jordanian people in this scandal?
@Resistancetoast
@Al_Qassam_Toast",-1001950217998,2024-01-28 10:21:08+00:00,0.47435897435897434
"For the fourth day in a row, the settlers of the Zionist occupation protested at the Karam Abu Salem crossing and prevented humanitarian aid from entering the Gaza Strip.
**#news****
****#warcrime**
**@ME_Corridors**",6594475443,2024-01-28 10:18:18+00:00,0.49056603773584906
"سلام بهترین کانال سرمایه گذاری و براتون آوردم🔥🔥🔥🔥
برداشت آنی بدون محدودیت و بدون کارمزد✅✅✅
برای اطلاعات بیشتر به دایرکت مراجعه کنید 
اثبات برداشت 2000 دلاریمو تو چنلم گذاشتم 😉😍
آی دی چنل
@coinpot578
لینک گروه سرمایه گذاران
https://t.me/+IcCbaEdf5aRkNGE8",1413765604,2024-01-28 10:05:27+00:00,0.5
"🇺🇸
🔴 A major development in the United States of America
Texas raises the flag of independence
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-28 10:03:14+00:00,0.5
"GRUPALARGA AKTIV UZBEK ODAM QOSHAMIZ

1000TA = 90MING SO""M
2000TA =180MING SO""M
3000TA =260MING SO""M
5000TA = 400MING SO""M
10000TA = 800MING SO""M",5566838104,2024-01-28 09:59:57+00:00,0.5
"⭕️🇺🇸 BREAKING: #American sniper “Hamper Henry,” leader of the Delta Force sniper unit involved in the #Gaza conflict, was killed in Khan Yunis by a headshot from a Qassami sniper. #GazaConflict #MilitaryCasualties
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-28 09:52:39+00:00,0.45652173913043476
"🔸The presence of occupation forces at the entrance to the village of Deir Razeh, south of the city of Hebron. 

@Resistancetoast
@Al_Qassam_Toast",2024491846,2024-01-28 09:43:30+00:00,0.5
"Children in northern Gaza collect animal feed to grind as a substitute for the wheat that was lost as a result of the ongoing “Israeli” blockade, which threatens the people with famine, as human rights and international institutions confirm.


Join with us 
@hamasvsisraell 
@hamas_israel_war_update",6979858004,2024-01-28 09:43:04+00:00,0.47058823529411764
"what do u mean?
what should i send?",6639058272,2024-01-28 09:38:55+00:00,0.5
"Secretary General of the Norwegian Refugee Council, Jan Egeland: “Countries that suspended aid to UNRWA must not starve children in Gaza.”

Join with us 
@hamasvsisraell 
@hamas_israel_war_update",6979858004,2024-01-28 09:37:33+00:00,0.484375
me???,6639058272,2024-01-28 09:37:17+00:00,0.5
,5918967862,2024-01-28 09:33:39+00:00,0.0
"💝join us for more Islamic contents✨
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6639058272,2024-01-28 09:32:16+00:00,0.5
"The Commission for Ex-Prisoners’ Affairs and the Palestinian Prisoners’ Club: From yesterday evening until Sunday morning, the Israeli occupation forces arrested at least 22 citizens from the West Bank, including a woman from Qalqilya, a wounded child from Jenin, and a father and his four children from Hebron

Join with us 
@hamasvsisraell 
@hamas_israel_war_update",6979858004,2024-01-28 09:32:11+00:00,0.5
"💝**join me**☺️
👉 [Islam path of life](https://t.me/Islam_path_of_life)",6639058272,2024-01-28 09:22:14+00:00,0.5
Excuse me ?,2024491846,2024-01-28 09:22:01+00:00,0.3333333333333333
What is the average opinion about Saddam Hussein in Palestine?,5400428929,2024-01-28 09:21:52+00:00,0.5
everyone has different opinion,5888626295,2024-01-28 09:21:16+00:00,0.5
Do the Palestinians support Saddam Hussein?,5400428929,2024-01-28 09:20:56+00:00,0.5714285714285714
"🔻Al-Aqsa Martyrs Brigades🔻 

Our fighters fought fierce clashes with a special ""Israeli"" force that was discovered in the new camp in Jenin.

Join with us 
@hamasvsisraell 
@hamas_israel_war_update",6979858004,2024-01-28 09:20:29+00:00,0.484375
"Settlers, protected by the occupation forces, close the Kerem Shalom crossing to prevent food trucks from entering the Gaza Strip.


Join with us 
@hamasvsisraell 
@hamas_israel_war_update",6979858004,2024-01-28 09:18:39+00:00,0.5
"watched The massive destruction caused by the occupation raids and artillery shelling on Salah al-Din Street between Deir al-Balah and al-Maghazi camp in the central Gaza Strip.

Join with us 
@hamasvsisraell 
@hamas_israel_war_update",6979858004,2024-01-28 09:06:15+00:00,0.4857142857142857
,5888626295,2024-01-28 09:06:10+00:00,0.0
"سلام بهترین کانال سرمایه گذاری و براتون آوردم🔥🔥🔥🔥
برداشت آنی بدون محدودیت و بدون کارمزد✅✅✅
برای اطلاعات بیشتر به دایرکت مراجعه کنید 
اثبات برداشت 2000 دلاریمو تو چنلم گذاشتم 😉😍
آی دی چنل
@coinpot578
لینک گروه سرمایه گذاران
https://t.me/+IcCbaEdf5aRkNGE8",1773941897,2024-01-28 09:04:42+00:00,0.5
"HAMAGA SALOM BOLA
MAN KONKURUS BOSHLADIM

1-udar old akk
2-old akk
3-norm akk
4-nomer akk
5-defold akk
6-defold akk
7-radom akk
8-radom akk
9-radom akk
10-1ming som

Hamaga omad tiliyman😊",5655525948,2024-01-28 08:57:03+00:00,0.5
Kanalga admin(ka) olamiz,5655525948,2024-01-28 08:55:40+00:00,0.5
"Pray for our beloved brothers and sisters. 🥹

For more join here!

https://t.me/IslamicNoor4U",6600312866,2024-01-28 08:41:19+00:00,0.5294117647058824
"✅Siz ham Bonusingizni oling

1 Bonusni Olishni Bosing Va Botga start bosing
2 Kanallarga Obuna Boʻling Tasdiqlashni bosing
3 Raqamingizni Yuboring

✅Shu Sharlani bajaring  va Pul yechib oling",6549179482,2024-01-28 08:40:00+00:00,0.5
,6924429140,2024-01-28 08:32:32+00:00,0.0
Hi,5770466256,2024-01-28 08:22:42+00:00,0.5
"⚡️Yedioth Ahronoth:

The battles in Khan Yunis are fiercer and longer than all the battles that took place in the northern Gaza Strip - Hamas fighters do not hide there, but rather emerge from tunnels and elsewhere and fight army forces.

@AIQUDSNOW
@BUBAIDATALKS",-1002129709757,2024-01-28 07:53:09+00:00,0.5
,1854823142,2024-01-28 07:50:05+00:00,0.0
"Al-Quds Brigades: We are engaged in fierce clashes with the Zionist enemy soldiers using machine guns and heavy weapons on the front lines of the advance in the city of Khan Yunis.
#Al-Aqsa Flood

@MuslimResistance
@MuslimResistanceGC",5888626295,2024-01-28 07:49:52+00:00,0.47560975609756095
,5921494464,2024-01-28 07:38:47+00:00,0.0
"This is my kid 🥰

Credits for:
MrJi_Waleed

[Telegraph Page](https://telegra.ph/Resistance-Movement-Part-2-01-17)",-1001666243069,2024-01-28 07:18:54+00:00,0.5
What should I send you?,5400428929,2024-01-28 07:16:38+00:00,0.5
What ?,5400428929,2024-01-28 07:15:52+00:00,0.5
I’m from Iran,5400428929,2024-01-28 07:10:48+00:00,0.5
"**#KuwaitTimes**** 📰

⚡️Italy to treat 100 wounded Palestinian Children:

❗️One hundred Palestinian children wounded in ****#Gaza**** are to receive medical treatment in Italian hospitals, the defence ministry in Rome. 

❗️The healthcare system has almost entirely collapsed in Gaza. The ministry announced “the start of the operation for the transport of 100 Palestinian children and their families from the Gaza Strip to Italian hospital facilities.”

❗️The first 30 children are set to be transferred in the next few days “with an air force airlift between ****#Italy**** and ****#Egypt****”, the ministry said in a communique. 

❗️Another 30 children will arrive at the end of the month on board an Italian military ship, the “Nave Vulcano”, which will soon leave Egypt’s port of El Arish, it added. 

❗️The children will be hospitalised in several Italian cities, including Rome, Bologna, Florence and Genoa.


⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-28 06:59:59+00:00,0.4978902953586498
"**#Statement**** 🔊

Foreign Affairs Saudi Arabia 🇸🇦 said : 

****We support the statement of the International Court of Justice and affirm our absolute rejection of Israeli occupation practices.****

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-28 06:50:01+00:00,0.5058139534883721
"#Palestine
🔸Stop lying‼️😡



**💝 join us for more Islamic contents**💕
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6639058272,2024-01-28 06:45:37+00:00,0.5
,6499965214,2024-01-28 06:29:07+00:00,0.0
hello,5888626295,2024-01-28 06:27:29+00:00,0.5
"**#Breaking**** 🚨

❗️The International Federation of Journalist 🌐 may pursue charges against Israel 🇮🇱 in the ICJ for assassinating journalists.

❗️125 Journalists have been killed in 112 days. The case by South Africa 🇿🇦 is opening many doors toward justice


⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-28 06:25:25+00:00,0.489010989010989
https://youtube.com/shorts/3h-dWJs5CTI?si=In4Xy0DfLP6a_eR9,6963469899,2024-01-28 05:47:41+00:00,0.5
"🇹🇯  UzDoN Tj  🇹🇯. SEVGIMNI YOLG'ON DEMA ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥  

✊ Davay prasmotr  kopaytramiz va tarqatamiz  ✊✊✊✊",2077246030,2024-01-28 05:38:46+00:00,0.5
"UzDoN TJ MINUSLAR
DUSLAR LAK BOSAMZ
👇👇👇👇👇👇👇👇",2077246030,2024-01-28 05:38:46+00:00,0.5
"Welcome GURU @GURU_THE_GOD 🙋🙋‍♂
How are you doing? 

Please share anything you want with us here or you can start to discuss with other members, thanks 🙏",1331291118,2024-01-28 04:57:04+00:00,0.5166666666666667
"Leader of the Hamas movement, Hossam Badran: Netanyahu continues to lie while he is fully aware that the goal of eliminating Hamas is impossible, but he has his personal interests that take precedence over everything, so he does not want to stop the war.


@MuslimResistance
@MuslimResistanceGC",5888626295,2024-01-28 04:56:53+00:00,0.5094339622641509
https://www.youtube.com/@bj999-ee3uw,6963469899,2024-01-28 04:54:19+00:00,0.5
"**Assalomu Alaykum 

Narxla bilan tanishing

Stiker yasash hizmati

Odam qoshish hizmati

Kelishtirib beriladi.

Donasi 3000 mingdan 

Logotip 15 000 mingdan

Plastik stiker 5000 mingdan

Pechat stiker 5000 mingdan

Tabriknoma 15 000 mingdan

Metrika 15 000 mingdan

Shularni barchasini o'rgatish 80 000 ming

Tolovlarimiz oldindan

Zakazilani kutib qolamiz🥰

Admin bilan bog'lanish👇

Murojaat uchun:****@Odishka_92**",6394820239,2024-01-28 04:52:32+00:00,0.5
"💝join us for more Islamic contents✨
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6639058272,2024-01-28 04:46:02+00:00,0.5
You're welcome,462576330,2024-01-28 04:22:09+00:00,0.6666666666666666
Thank you,1674300834,2024-01-28 04:21:59+00:00,0.75
"Yes, that's good idea 👍",462576330,2024-01-28 04:21:38+00:00,0.5714285714285714
Just changed my Telegram to a pseudonym.,1674300834,2024-01-28 04:21:17+00:00,0.4375
"So, please keep your identity in secret, never disclose anything to unknown people, especially in Telegram",462576330,2024-01-28 04:19:17+00:00,0.47368421052631576
Fiona Ryan,462576330,2024-01-28 04:18:28+00:00,0.5
"Thanks,

Is that Fiona Edwards?

She follows me on Twitter.",1674300834,2024-01-28 04:18:09+00:00,0.5
"I know, so sad to hear that

Recently I've heard about the interrogation of Fiona Ryan",462576330,2024-01-28 04:17:04+00:00,0.4722222222222222
"I live in the UK, it is illegal to support the brave soldiers.",1674300834,2024-01-28 04:15:52+00:00,0.5333333333333333
Thanks,1674300834,2024-01-28 04:15:52+00:00,0.5
"Hello
Welcome to the group",462576330,2024-01-28 04:13:18+00:00,0.6
"Hi Mae,

This genocide in Gaza is keeping me awake.",1674300834,2024-01-28 04:11:48+00:00,0.4583333333333333
Shalom 🇮🇱🐖,-1001666243069,2024-01-28 04:00:56+00:00,0.5
"💝**join me**☺️
👉 [Islam path of life](https://t.me/Islam_path_of_life)",6639058272,2024-01-28 03:45:04+00:00,0.5
"🔸Who Is Allah MIND BLOWING!
 Part 1


💝join us for more Islamic contents✨
🔗 [Telegram](http://t.me/Hedayat1444) 
🔗 [WhatsApp](https://chat.whatsapp.com/IGKscpb86EfAbLdUktfIwX)",6639058272,2024-01-28 03:41:04+00:00,0.5
**There’s no man in this world that would have half the Bravery as Palestinian children.🙏🏻💖🇵🇸👊******,169657243,2024-01-28 01:39:33+00:00,0.52
"⚡Israel poised to invade Lebanon – media

Hezbollah has reportedly received intelligence that the IDF is ready for a war on two fronts

Lebanese Foreign Minister Abdallah Bou Habib, meanwhile, said that the involvement of other countries in the Israel-Hamas fighting would be “unacceptable.” He also warned that a war with Lebanon would not be “a picnic” for Israel.

@AIQUDSNOW
@BUBAIDATALKS",6126850845,2024-01-28 01:30:07+00:00,0.4857142857142857
"**Work of US & Synagogue of Satans.
****T.me/SynagogueOfSatans** ✡️🇺🇸",169657243,2024-01-28 01:28:13+00:00,0.5277777777777778
lol,6460874620,2024-01-28 00:48:10+00:00,0.5
[@hitjewsnotjuuls](tg://user?id=6460874620) [`6460874620`] warned (1 of 3).,1331291118,2024-01-28 00:47:56+00:00,0.4782608695652174
[@BulgARYANm](tg://user?id=5768987867) [`5768987867`] warned (1 of 3).,1331291118,2024-01-28 00:44:59+00:00,0.4782608695652174
"[@cf3612](tg://user?id=6156585312) [`6156585312`] warned (3 of 3). 
• **Action:** Muted 🔇",1331291118,2024-01-28 00:42:55+00:00,0.484375
"[@kryhorum](tg://user?id=1615986880) [`1615986880`] warned (3 of 3). 
• **Action:** Muted 🔇",1331291118,2024-01-28 00:42:09+00:00,0.484375
[@cf3612](tg://user?id=6156585312) [`6156585312`] warned (2 of 3).,1331291118,2024-01-28 00:41:56+00:00,0.4782608695652174
"**For the last 2500 years, The Satanic Jews have kidnapped and ritually murder children.

Note. The Jews believes that they crucified Jesus Christ PBUH and still they are reenacting the crucifixion of Christ on a Christian child and Muslim child.**",169657243,2024-01-28 00:41:18+00:00,0.4895833333333333
"[@wearefriendsfriend](tg://user?id=6390296923) [`6390296923`] warned (3 of 3). 
• **Action:** Muted 🔇",1331291118,2024-01-28 00:41:07+00:00,0.484375
,6156585312,2024-01-28 00:41:05+00:00,0.0
,6156585312,2024-01-28 00:39:56+00:00,0.0
[@kryhorum](tg://user?id=1615986880) [`1615986880`] warned (2 of 3).,1331291118,2024-01-28 00:39:50+00:00,0.4782608695652174
[@cf3612](tg://user?id=6156585312) [`6156585312`] warned (1 of 3).,1331291118,2024-01-28 00:39:03+00:00,0.4782608695652174
,6156585312,2024-01-28 00:39:02+00:00,0.0
[@wearefriendsfriend](tg://user?id=6390296923) [`6390296923`] warned (2 of 3).,1331291118,2024-01-28 00:38:47+00:00,0.4782608695652174
,6156585312,2024-01-28 00:36:53+00:00,0.0
,6156585312,2024-01-28 00:34:17+00:00,0.0
,6156585312,2024-01-28 00:33:35+00:00,0.0
,6156585312,2024-01-28 00:33:14+00:00,0.0
[@kryhorum](tg://user?id=1615986880) [`1615986880`] warned (1 of 3).,1331291118,2024-01-28 00:32:26+00:00,0.4782608695652174
[@wearefriendsfriend](tg://user?id=6390296923) [`6390296923`] warned (1 of 3).,1331291118,2024-01-28 00:32:00+00:00,0.4782608695652174
"**Eliminating Evil Rats in Gaza!****💖🇵🇸****
GOD BLESS HAMAS & PALESTINE!
**😈🇺🇸 **T.me/SatanicJew** 🇮🇱😈🇬🇧",169657243,2024-01-28 00:29:40+00:00,0.5
,6156585312,2024-01-28 00:28:42+00:00,0.0
,5768987867,2024-01-28 00:28:41+00:00,0.0
,6643761514,2024-01-28 00:28:40+00:00,0.0
,6643761514,2024-01-28 00:28:28+00:00,0.0
,5193710037,2024-01-28 00:27:28+00:00,0.0
You're untermench,5768987867,2024-01-28 00:27:18+00:00,0.5
,5193710037,2024-01-28 00:27:18+00:00,0.0
[@m0x90](tg://user?id=5687202797) [`5687202797`] warned (1 of 3).,1331291118,2024-01-28 00:27:06+00:00,0.4782608695652174
,6643761514,2024-01-28 00:27:03+00:00,0.0
[@dumpwriter](tg://user?id=5193710037) [`5193710037`] warned (1 of 3).,1331291118,2024-01-28 00:26:42+00:00,0.4782608695652174
KKK walahi or whatever those sand niggers say,5687202797,2024-01-28 00:26:29+00:00,0.5
,5193710037,2024-01-28 00:26:16+00:00,0.0
,5193710037,2024-01-28 00:26:12+00:00,0.0
,5193710037,2024-01-28 00:26:07+00:00,0.0
Keep kike killin🙏🏻,6643761514,2024-01-28 00:26:03+00:00,0.5
,5687202797,2024-01-28 00:25:52+00:00,0.0
,6643761514,2024-01-28 00:25:51+00:00,0.0
,5193710037,2024-01-28 00:25:44+00:00,0.0
,6156585312,2024-01-28 00:25:35+00:00,0.0
,6643761514,2024-01-28 00:25:24+00:00,0.0
,5193710037,2024-01-28 00:25:24+00:00,0.0
,5687202797,2024-01-28 00:25:06+00:00,0.0
,5687202797,2024-01-28 00:24:49+00:00,0.0
,6156585312,2024-01-28 00:24:43+00:00,0.0
,5193710037,2024-01-28 00:24:42+00:00,0.0
Me,6156585312,2024-01-28 00:24:31+00:00,0.5
,6643761514,2024-01-28 00:24:25+00:00,0.0
,6156585312,2024-01-28 00:24:10+00:00,0.0
Kate Hikes,6643761514,2024-01-28 00:23:50+00:00,0.5
So an athiest baby dick sucker?,6156585312,2024-01-28 00:23:30+00:00,0.35714285714285715
KIKE,5193710037,2024-01-28 00:23:25+00:00,0.5
T.me/SynagogueOfSatans ✡️                                      T.me/GodBlessPalestine 🇵🇸                                               T.me/SatanicJew “Chat” 💬                                                       T.me/IslamisTheAnswer ☪️                                             T.me/Powerfuliranian 🇮🇷                                                                                                     T.me/ExposingZionist the main Channel Opens through “Telegram.org” Not the Cabal App✡️Store or Google.,169657243,2024-01-28 00:23:18+00:00,0.5
Keep on slaughtering the KIKES!!! Heil hitler,6156585312,2024-01-28 00:23:09+00:00,0.5
,6460874620,2024-01-28 00:22:52+00:00,0.0
"⚡Police troops intervene in protests supporting Palestine in Milan, Italy.

@AIQUDSNOW
@BUBAIDATALKS",6126850845,2024-01-28 00:15:46+00:00,0.5
"Former Labour Party leader Jeremy Corbyn described the UK's suspension of funding to UNRWA as collective punishment. 

""Our government should be ashamed of its moral depravity toward Palestinians starving to death"", He added.

@AIQUDSNOW
@BUBAIDATALKS",6126850845,2024-01-27 23:50:32+00:00,0.47674418604651164
❤️آهنگ بسیار زیبای ترکی,5353925868,2024-01-27 23:26:46+00:00,0.5
**T.me/GodBlessPalestine** 🇵🇸,169657243,2024-01-27 23:12:07+00:00,0.5
"Urgent || After the Israeli threats...
Hezbollah Electronic Publishes a clip entitled:

What's wrong with me?
Who wants to go back to the Stone Age?

Gush Dan ""From Netanya to Ashdod                                                                          @ME_Corridors
@Al_Qassam_Toast",6594475443,2024-01-27 22:38:19+00:00,0.47560975609756095
,169657243,2024-01-27 22:31:04+00:00,0.0
,169657243,2024-01-27 22:31:04+00:00,0.0
,169657243,2024-01-27 22:31:04+00:00,0.0
,169657243,2024-01-27 22:31:04+00:00,0.0
9/11 inside job was a Jewish Conspiracy. The reason why the buildings were being destroyed is because they needed to be renovated and the renovations would have cost over a billion dollars. New York City Jewish Real estate tycoon Larry Silverstein bought the Trade Towers for only 14 million dollars and got paid 4 billion dollars in Insurance fraud payments  The Biggest single money making real estate deal in U.S. history. Larry Silverstein used to have his coffee inside the Trade Towers every morning and talk to the President of Israel each day but on Sept 11th 2001 he had a doctor’s appointment . How convenient right. After 911 happened Saddam was killed by US troops in Iraq because he was attacking Israel with Rockets and at least 60 billion has been made so far from Iraqui oil imports into the U.S. So here is the main person behind 9/11.,169657243,2024-01-27 22:31:04+00:00,0.4968152866242038
"**The Hypocrisy of Christians! 
****T.me/ChristianityandLies**",169657243,2024-01-27 21:53:40+00:00,0.4642857142857143
**This is How Dumb Christianity is! ****T.me/ChristianityandLies**,169657243,2024-01-27 21:47:56+00:00,0.46875
"**The Bible is Completely Satanic!
****T.me/SynagogueOfSatans** 😈",169657243,2024-01-27 21:44:10+00:00,0.5
🔥🔥,6594475443,2024-01-27 21:16:02+00:00,0.5
😀😀,6594475443,2024-01-27 21:08:31+00:00,0.5
